City,Year_Month,Price
"Memphis, TN",2000-04,51.0
"Memphis, TN",2000-05,51.0
"Memphis, TN",2000-06,51.0
"Memphis, TN",2000-07,52.0
"Memphis, TN",2000-08,52.0
"Memphis, TN",2000-09,52.0
"Memphis, TN",2000-10,52.0
"Memphis, TN",2000-11,52.0
"Memphis, TN",2000-12,52.0
"Memphis, TN",2001-01,52.0
"Memphis, TN",2001-02,52.0
"Memphis, TN",2001-03,52.0
"Memphis, TN",2001-04,53.0
"Memphis, TN",2001-05,53.0
"Memphis, TN",2001-06,53.0
"Memphis, TN",2001-07,53.0
"Memphis, TN",2001-08,53.0
"Memphis, TN",2001-09,53.0
"Memphis, TN",2001-10,53.0
"Memphis, TN",2001-11,53.0
"Memphis, TN",2001-12,53.0
"Memphis, TN",2002-01,54.0
"Memphis, TN",2002-02,54.0
"Memphis, TN",2002-03,54.0
"Memphis, TN",2002-04,54.0
"Memphis, TN",2002-05,54.0
"Memphis, TN",2002-06,54.0
"Memphis, TN",2002-07,54.0
"Memphis, TN",2002-08,54.0
"Memphis, TN",2002-09,54.0
"Memphis, TN",2002-10,54.0
"Memphis, TN",2002-11,54.0
"Memphis, TN",2002-12,54.0
"Memphis, TN",2003-01,54.0
"Memphis, TN",2003-02,54.0
"Memphis, TN",2003-03,55.0
"Memphis, TN",2003-04,55.0
"Memphis, TN",2003-05,55.0
"Memphis, TN",2003-06,55.0
"Memphis, TN",2003-07,55.0
"Memphis, TN",2003-08,55.0
"Memphis, TN",2003-09,55.0
"Memphis, TN",2003-10,55.0
"Memphis, TN",2003-11,55.0
"Memphis, TN",2003-12,55.0
"Memphis, TN",2004-01,56.0
"Memphis, TN",2004-02,56.0
"Memphis, TN",2004-03,56.0
"Memphis, TN",2004-04,56.0
"Memphis, TN",2004-05,56.0
"Memphis, TN",2004-06,56.0
"Memphis, TN",2004-07,56.0
"Memphis, TN",2004-08,56.0
"Memphis, TN",2004-09,56.0
"Memphis, TN",2004-10,56.0
"Memphis, TN",2004-11,56.0
"Memphis, TN",2004-12,57.0
"Memphis, TN",2005-01,57.0
"Memphis, TN",2005-02,57.0
"Memphis, TN",2005-03,58.0
"Memphis, TN",2005-04,58.0
"Memphis, TN",2005-05,58.0
"Memphis, TN",2005-06,58.0
"Memphis, TN",2005-07,58.0
"Memphis, TN",2005-08,59.0
"Memphis, TN",2005-09,59.0
"Memphis, TN",2005-10,59.0
"Memphis, TN",2005-11,59.0
"Memphis, TN",2005-12,59.0
"Memphis, TN",2006-01,60.0
"Memphis, TN",2006-02,60.0
"Memphis, TN",2006-03,60.0
"Memphis, TN",2006-04,60.0
"Memphis, TN",2006-05,60.0
"Memphis, TN",2006-06,60.0
"Memphis, TN",2006-07,60.0
"Memphis, TN",2006-08,60.0
"Memphis, TN",2006-09,61.0
"Memphis, TN",2006-10,61.0
"Memphis, TN",2006-11,61.0
"Memphis, TN",2006-12,61.0
"Memphis, TN",2007-01,61.0
"Memphis, TN",2007-02,61.0
"Memphis, TN",2007-03,61.0
"Memphis, TN",2007-04,61.0
"Memphis, TN",2007-05,60.0
"Memphis, TN",2007-06,60.0
"Memphis, TN",2007-07,60.0
"Memphis, TN",2007-08,59.0
"Memphis, TN",2007-09,59.0
"Memphis, TN",2007-10,58.0
"Memphis, TN",2007-11,57.0
"Memphis, TN",2007-12,56.0
"Memphis, TN",2008-01,55.0
"Memphis, TN",2008-02,54.0
"Memphis, TN",2008-03,53.0
"Memphis, TN",2008-04,52.0
"Memphis, TN",2008-05,51.0
"Memphis, TN",2008-06,50.0
"Memphis, TN",2008-07,49.0
"Memphis, TN",2008-08,48.0
"Memphis, TN",2008-09,47.0
"Memphis, TN",2008-10,46.0
"Memphis, TN",2008-11,45.0
"Memphis, TN",2008-12,44.0
"Memphis, TN",2009-01,43.0
"Memphis, TN",2009-02,42.0
"Memphis, TN",2009-03,42.0
"Memphis, TN",2009-04,40.0
"Memphis, TN",2009-05,39.0
"Memphis, TN",2009-06,38.0
"Memphis, TN",2009-07,38.0
"Memphis, TN",2009-08,38.0
"Memphis, TN",2009-09,37.0
"Memphis, TN",2009-10,37.0
"Memphis, TN",2009-11,37.0
"Memphis, TN",2009-12,37.0
"Memphis, TN",2010-01,37.0
"Memphis, TN",2010-02,37.0
"Memphis, TN",2010-03,37.0
"Memphis, TN",2010-04,37.0
"Memphis, TN",2010-05,38.0
"Memphis, TN",2010-06,38.0
"Memphis, TN",2010-07,39.0
"Memphis, TN",2010-08,39.0
"Memphis, TN",2010-09,39.0
"Memphis, TN",2010-10,39.0
"Memphis, TN",2010-11,39.0
"Memphis, TN",2010-12,38.0
"Memphis, TN",2011-01,38.0
"Memphis, TN",2011-02,38.0
"Memphis, TN",2011-03,38.0
"Memphis, TN",2011-04,38.0
"Memphis, TN",2011-05,38.0
"Memphis, TN",2011-06,38.0
"Memphis, TN",2011-07,38.0
"Memphis, TN",2011-08,38.0
"Memphis, TN",2011-09,38.0
"Memphis, TN",2011-10,37.0
"Memphis, TN",2011-11,37.0
"Memphis, TN",2011-12,37.0
"Memphis, TN",2012-01,37.0
"Memphis, TN",2012-02,37.0
"Memphis, TN",2012-03,37.0
"Memphis, TN",2012-04,37.0
"Memphis, TN",2012-05,37.0
"Memphis, TN",2012-06,37.0
"Memphis, TN",2012-07,37.0
"Memphis, TN",2012-08,37.0
"Memphis, TN",2012-09,37.0
"Memphis, TN",2012-10,37.0
"Memphis, TN",2012-11,37.0
"Memphis, TN",2012-12,37.0
"Memphis, TN",2013-01,37.0
"Memphis, TN",2013-02,37.0
"Memphis, TN",2013-03,37.0
"Memphis, TN",2013-04,37.0
"Memphis, TN",2013-05,37.0
"Memphis, TN",2013-06,37.0
"Memphis, TN",2013-07,37.0
"Memphis, TN",2013-08,37.0
"Memphis, TN",2013-09,38.0
"Memphis, TN",2013-10,38.0
"Memphis, TN",2013-11,38.0
"Memphis, TN",2013-12,38.0
"Memphis, TN",2014-01,38.0
"Memphis, TN",2014-02,38.0
"Memphis, TN",2014-03,39.0
"Memphis, TN",2014-04,39.0
"Memphis, TN",2014-05,39.0
"Memphis, TN",2014-06,39.0
"Memphis, TN",2014-07,39.0
"Memphis, TN",2014-08,39.0
"Memphis, TN",2014-09,39.0
"Memphis, TN",2014-10,39.0
"Memphis, TN",2014-11,39.0
"Memphis, TN",2014-12,39.0
"Memphis, TN",2015-01,39.0
"Memphis, TN",2015-02,39.0
"Memphis, TN",2015-03,39.0
"Memphis, TN",2015-04,39.0
"Memphis, TN",2015-05,39.0
"Memphis, TN",2015-06,39.0
"Memphis, TN",2015-07,39.0
"Memphis, TN",2015-08,39.0
"Memphis, TN",2015-09,39.0
"Memphis, TN",2015-10,39.0
"Memphis, TN",2015-11,39.0
"Memphis, TN",2015-12,39.0
"Memphis, TN",2016-01,40.0
"Memphis, TN",2016-02,40.0
"Memphis, TN",2016-03,40.0
"Memphis, TN",2016-04,41.0
"Memphis, TN",2016-05,41.0
"Memphis, TN",2016-06,42.0
"Memphis, TN",2016-07,43.0
"Memphis, TN",2016-08,43.0
"Memphis, TN",2016-09,44.0
"Memphis, TN",2016-10,45.0
"Memphis, TN",2016-11,46.0
"Memphis, TN",2016-12,47.0
"Memphis, TN",2017-01,48.0
"Memphis, TN",2017-02,49.0
"Memphis, TN",2017-03,49.0
"Memphis, TN",2017-04,50.0
"Memphis, TN",2017-05,51.0
"Memphis, TN",2017-06,51.0
"Memphis, TN",2017-07,52.0
"Memphis, TN",2017-08,52.0
"Memphis, TN",2017-09,53.0
"Memphis, TN",2017-10,53.0
"Memphis, TN",2017-11,54.0
"Memphis, TN",2017-12,55.0
"Memphis, TN",2018-01,55.0
"Memphis, TN",2018-02,56.0
"Memphis, TN",2018-03,57.0
"Charlotte, NC",1996-04,66.0
"Charlotte, NC",1996-05,67.0
"Charlotte, NC",1996-06,67.0
"Charlotte, NC",1996-07,67.0
"Charlotte, NC",1996-08,68.0
"Charlotte, NC",1996-09,68.0
"Charlotte, NC",1996-10,68.0
"Charlotte, NC",1996-11,68.0
"Charlotte, NC",1996-12,69.0
"Charlotte, NC",1997-01,69.0
"Charlotte, NC",1997-02,70.0
"Charlotte, NC",1997-03,70.0
"Charlotte, NC",1997-04,70.0
"Charlotte, NC",1997-05,70.0
"Charlotte, NC",1997-06,71.0
"Charlotte, NC",1997-07,71.0
"Charlotte, NC",1997-08,71.0
"Charlotte, NC",1997-09,71.0
"Charlotte, NC",1997-10,71.0
"Charlotte, NC",1997-11,71.0
"Charlotte, NC",1997-12,72.0
"Charlotte, NC",1998-01,71.0
"Charlotte, NC",1998-02,71.0
"Charlotte, NC",1998-03,71.0
"Charlotte, NC",1998-04,71.0
"Charlotte, NC",1998-05,71.0
"Charlotte, NC",1998-06,72.0
"Charlotte, NC",1998-07,72.0
"Charlotte, NC",1998-08,73.0
"Charlotte, NC",1998-09,73.0
"Charlotte, NC",1998-10,73.0
"Charlotte, NC",1998-11,74.0
"Charlotte, NC",1998-12,74.0
"Charlotte, NC",1999-01,74.0
"Charlotte, NC",1999-02,74.0
"Charlotte, NC",1999-03,74.0
"Charlotte, NC",1999-04,75.0
"Charlotte, NC",1999-05,75.0
"Charlotte, NC",1999-06,75.0
"Charlotte, NC",1999-07,75.0
"Charlotte, NC",1999-08,76.0
"Charlotte, NC",1999-09,76.0
"Charlotte, NC",1999-10,76.0
"Charlotte, NC",1999-11,77.0
"Charlotte, NC",1999-12,77.0
"Charlotte, NC",2000-01,77.0
"Charlotte, NC",2000-02,78.0
"Charlotte, NC",2000-03,78.0
"Charlotte, NC",2000-04,78.0
"Charlotte, NC",2000-05,78.0
"Charlotte, NC",2000-06,79.0
"Charlotte, NC",2000-07,79.0
"Charlotte, NC",2000-08,79.0
"Charlotte, NC",2000-09,79.0
"Charlotte, NC",2000-10,79.0
"Charlotte, NC",2000-11,80.0
"Charlotte, NC",2000-12,80.0
"Charlotte, NC",2001-01,80.0
"Charlotte, NC",2001-02,80.0
"Charlotte, NC",2001-03,80.0
"Charlotte, NC",2001-04,80.0
"Charlotte, NC",2001-05,80.0
"Charlotte, NC",2001-06,81.0
"Charlotte, NC",2001-07,81.0
"Charlotte, NC",2001-08,81.0
"Charlotte, NC",2001-09,81.0
"Charlotte, NC",2001-10,81.0
"Charlotte, NC",2001-11,81.0
"Charlotte, NC",2001-12,81.0
"Charlotte, NC",2002-01,81.0
"Charlotte, NC",2002-02,81.0
"Charlotte, NC",2002-03,81.0
"Charlotte, NC",2002-04,81.0
"Charlotte, NC",2002-05,81.0
"Charlotte, NC",2002-06,81.0
"Charlotte, NC",2002-07,81.0
"Charlotte, NC",2002-08,81.0
"Charlotte, NC",2002-09,81.0
"Charlotte, NC",2002-10,81.0
"Charlotte, NC",2002-11,81.0
"Charlotte, NC",2002-12,81.0
"Charlotte, NC",2003-01,82.0
"Charlotte, NC",2003-02,82.0
"Charlotte, NC",2003-03,82.0
"Charlotte, NC",2003-04,82.0
"Charlotte, NC",2003-05,82.0
"Charlotte, NC",2003-06,82.0
"Charlotte, NC",2003-07,82.0
"Charlotte, NC",2003-08,82.0
"Charlotte, NC",2003-09,82.0
"Charlotte, NC",2003-10,82.0
"Charlotte, NC",2003-11,82.0
"Charlotte, NC",2003-12,82.0
"Charlotte, NC",2004-01,82.0
"Charlotte, NC",2004-02,82.0
"Charlotte, NC",2004-03,83.0
"Charlotte, NC",2004-04,83.0
"Charlotte, NC",2004-05,83.0
"Charlotte, NC",2004-06,83.0
"Charlotte, NC",2004-07,83.0
"Charlotte, NC",2004-08,83.0
"Charlotte, NC",2004-09,83.0
"Charlotte, NC",2004-10,84.0
"Charlotte, NC",2004-11,84.0
"Charlotte, NC",2004-12,84.0
"Charlotte, NC",2005-01,84.0
"Charlotte, NC",2005-02,85.0
"Charlotte, NC",2005-03,85.0
"Charlotte, NC",2005-04,85.0
"Charlotte, NC",2005-05,85.0
"Charlotte, NC",2005-06,85.0
"Charlotte, NC",2005-07,86.0
"Charlotte, NC",2005-08,86.0
"Charlotte, NC",2005-09,86.0
"Charlotte, NC",2005-10,87.0
"Charlotte, NC",2005-11,87.0
"Charlotte, NC",2005-12,88.0
"Charlotte, NC",2006-01,88.0
"Charlotte, NC",2006-02,88.0
"Charlotte, NC",2006-03,89.0
"Charlotte, NC",2006-04,89.0
"Charlotte, NC",2006-05,90.0
"Charlotte, NC",2006-06,90.0
"Charlotte, NC",2006-07,90.0
"Charlotte, NC",2006-08,91.0
"Charlotte, NC",2006-09,91.0
"Charlotte, NC",2006-10,92.0
"Charlotte, NC",2006-11,92.0
"Charlotte, NC",2006-12,92.0
"Charlotte, NC",2007-01,93.0
"Charlotte, NC",2007-02,93.0
"Charlotte, NC",2007-03,93.0
"Charlotte, NC",2007-04,94.0
"Charlotte, NC",2007-05,94.0
"Charlotte, NC",2007-06,94.0
"Charlotte, NC",2007-07,95.0
"Charlotte, NC",2007-08,95.0
"Charlotte, NC",2007-09,95.0
"Charlotte, NC",2007-10,95.0
"Charlotte, NC",2007-11,94.0
"Charlotte, NC",2007-12,94.0
"Charlotte, NC",2008-01,94.0
"Charlotte, NC",2008-02,94.0
"Charlotte, NC",2008-03,93.0
"Charlotte, NC",2008-04,93.0
"Charlotte, NC",2008-05,93.0
"Charlotte, NC",2008-06,92.0
"Charlotte, NC",2008-07,92.0
"Charlotte, NC",2008-08,91.0
"Charlotte, NC",2008-09,91.0
"Charlotte, NC",2008-10,90.0
"Charlotte, NC",2008-11,90.0
"Charlotte, NC",2008-12,89.0
"Charlotte, NC",2009-01,89.0
"Charlotte, NC",2009-02,89.0
"Charlotte, NC",2009-03,88.0
"Charlotte, NC",2009-04,87.0
"Charlotte, NC",2009-05,86.0
"Charlotte, NC",2009-06,86.0
"Charlotte, NC",2009-07,85.0
"Charlotte, NC",2009-08,85.0
"Charlotte, NC",2009-09,84.0
"Charlotte, NC",2009-10,84.0
"Charlotte, NC",2009-11,84.0
"Charlotte, NC",2009-12,83.0
"Charlotte, NC",2010-01,83.0
"Charlotte, NC",2010-02,82.0
"Charlotte, NC",2010-03,82.0
"Charlotte, NC",2010-04,82.0
"Charlotte, NC",2010-05,82.0
"Charlotte, NC",2010-06,82.0
"Charlotte, NC",2010-07,82.0
"Charlotte, NC",2010-08,81.0
"Charlotte, NC",2010-09,81.0
"Charlotte, NC",2010-10,80.0
"Charlotte, NC",2010-11,80.0
"Charlotte, NC",2010-12,80.0
"Charlotte, NC",2011-01,79.0
"Charlotte, NC",2011-02,78.0
"Charlotte, NC",2011-03,78.0
"Charlotte, NC",2011-04,77.0
"Charlotte, NC",2011-05,77.0
"Charlotte, NC",2011-06,76.0
"Charlotte, NC",2011-07,76.0
"Charlotte, NC",2011-08,75.0
"Charlotte, NC",2011-09,75.0
"Charlotte, NC",2011-10,74.0
"Charlotte, NC",2011-11,74.0
"Charlotte, NC",2011-12,74.0
"Charlotte, NC",2012-01,74.0
"Charlotte, NC",2012-02,74.0
"Charlotte, NC",2012-03,74.0
"Charlotte, NC",2012-04,74.0
"Charlotte, NC",2012-05,74.0
"Charlotte, NC",2012-06,74.0
"Charlotte, NC",2012-07,74.0
"Charlotte, NC",2012-08,75.0
"Charlotte, NC",2012-09,75.0
"Charlotte, NC",2012-10,75.0
"Charlotte, NC",2012-11,75.0
"Charlotte, NC",2012-12,76.0
"Charlotte, NC",2013-01,76.0
"Charlotte, NC",2013-02,76.0
"Charlotte, NC",2013-03,77.0
"Charlotte, NC",2013-04,78.0
"Charlotte, NC",2013-05,78.0
"Charlotte, NC",2013-06,79.0
"Charlotte, NC",2013-07,80.0
"Charlotte, NC",2013-08,81.0
"Charlotte, NC",2013-09,81.0
"Charlotte, NC",2013-10,81.0
"Charlotte, NC",2013-11,82.0
"Charlotte, NC",2013-12,82.0
"Charlotte, NC",2014-01,83.0
"Charlotte, NC",2014-02,83.0
"Charlotte, NC",2014-03,83.0
"Charlotte, NC",2014-04,84.0
"Charlotte, NC",2014-05,84.0
"Charlotte, NC",2014-06,84.0
"Charlotte, NC",2014-07,84.0
"Charlotte, NC",2014-08,85.0
"Charlotte, NC",2014-09,85.0
"Charlotte, NC",2014-10,85.0
"Charlotte, NC",2014-11,86.0
"Charlotte, NC",2014-12,86.0
"Charlotte, NC",2015-01,87.0
"Charlotte, NC",2015-02,87.0
"Charlotte, NC",2015-03,88.0
"Charlotte, NC",2015-04,89.0
"Charlotte, NC",2015-05,89.0
"Charlotte, NC",2015-06,89.0
"Charlotte, NC",2015-07,90.0
"Charlotte, NC",2015-08,91.0
"Charlotte, NC",2015-09,91.0
"Charlotte, NC",2015-10,91.0
"Charlotte, NC",2015-11,92.0
"Charlotte, NC",2015-12,92.0
"Charlotte, NC",2016-01,92.0
"Charlotte, NC",2016-02,93.0
"Charlotte, NC",2016-03,94.0
"Charlotte, NC",2016-04,95.0
"Charlotte, NC",2016-05,96.0
"Charlotte, NC",2016-06,96.0
"Charlotte, NC",2016-07,97.0
"Charlotte, NC",2016-08,98.0
"Charlotte, NC",2016-09,99.0
"Charlotte, NC",2016-10,100.0
"Charlotte, NC",2016-11,101.0
"Charlotte, NC",2016-12,102.0
"Charlotte, NC",2017-01,103.0
"Charlotte, NC",2017-02,103.0
"Charlotte, NC",2017-03,104.0
"Charlotte, NC",2017-04,105.0
"Charlotte, NC",2017-05,106.0
"Charlotte, NC",2017-06,107.0
"Charlotte, NC",2017-07,108.0
"Charlotte, NC",2017-08,109.0
"Charlotte, NC",2017-09,110.0
"Charlotte, NC",2017-10,111.0
"Charlotte, NC",2017-11,112.0
"Charlotte, NC",2017-12,114.0
"Charlotte, NC",2018-01,115.0
"Charlotte, NC",2018-02,117.0
"Charlotte, NC",2018-03,118.0
"El Paso, TX",1996-04,53.0
"El Paso, TX",1996-05,53.0
"El Paso, TX",1996-06,53.0
"El Paso, TX",1996-07,53.0
"El Paso, TX",1996-08,53.0
"El Paso, TX",1996-09,53.0
"El Paso, TX",1996-10,53.0
"El Paso, TX",1996-11,53.0
"El Paso, TX",1996-12,53.0
"El Paso, TX",1997-01,53.0
"El Paso, TX",1997-02,53.0
"El Paso, TX",1997-03,53.0
"El Paso, TX",1997-04,53.0
"El Paso, TX",1997-05,53.0
"El Paso, TX",1997-06,53.0
"El Paso, TX",1997-07,53.0
"El Paso, TX",1997-08,52.0
"El Paso, TX",1997-09,53.0
"El Paso, TX",1997-10,53.0
"El Paso, TX",1997-11,53.0
"El Paso, TX",1997-12,53.0
"El Paso, TX",1998-01,53.0
"El Paso, TX",1998-02,53.0
"El Paso, TX",1998-03,53.0
"El Paso, TX",1998-04,54.0
"El Paso, TX",1998-05,54.0
"El Paso, TX",1998-06,54.0
"El Paso, TX",1998-07,54.0
"El Paso, TX",1998-08,54.0
"El Paso, TX",1998-09,54.0
"El Paso, TX",1998-10,54.0
"El Paso, TX",1998-11,54.0
"El Paso, TX",1998-12,54.0
"El Paso, TX",1999-01,54.0
"El Paso, TX",1999-02,54.0
"El Paso, TX",1999-03,54.0
"El Paso, TX",1999-04,54.0
"El Paso, TX",1999-05,54.0
"El Paso, TX",1999-06,55.0
"El Paso, TX",1999-07,55.0
"El Paso, TX",1999-08,55.0
"El Paso, TX",1999-09,55.0
"El Paso, TX",1999-10,56.0
"El Paso, TX",1999-11,56.0
"El Paso, TX",1999-12,56.0
"El Paso, TX",2000-01,56.0
"El Paso, TX",2000-02,56.0
"El Paso, TX",2000-03,56.0
"El Paso, TX",2000-04,56.0
"El Paso, TX",2000-05,56.0
"El Paso, TX",2000-06,56.0
"El Paso, TX",2000-07,56.0
"El Paso, TX",2000-08,56.0
"El Paso, TX",2000-09,56.0
"El Paso, TX",2000-10,55.0
"El Paso, TX",2000-11,55.0
"El Paso, TX",2000-12,55.0
"El Paso, TX",2001-01,55.0
"El Paso, TX",2001-02,55.0
"El Paso, TX",2001-03,54.0
"El Paso, TX",2001-04,54.0
"El Paso, TX",2001-05,54.0
"El Paso, TX",2001-06,54.0
"El Paso, TX",2001-07,54.0
"El Paso, TX",2001-08,54.0
"El Paso, TX",2001-09,54.0
"El Paso, TX",2001-10,53.0
"El Paso, TX",2001-11,53.0
"El Paso, TX",2001-12,53.0
"El Paso, TX",2002-01,53.0
"El Paso, TX",2002-02,53.0
"El Paso, TX",2002-03,53.0
"El Paso, TX",2002-04,53.0
"El Paso, TX",2002-05,53.0
"El Paso, TX",2002-06,54.0
"El Paso, TX",2002-07,54.0
"El Paso, TX",2002-08,54.0
"El Paso, TX",2002-09,54.0
"El Paso, TX",2002-10,54.0
"El Paso, TX",2002-11,54.0
"El Paso, TX",2002-12,55.0
"El Paso, TX",2003-01,55.0
"El Paso, TX",2003-02,55.0
"El Paso, TX",2003-03,55.0
"El Paso, TX",2003-04,55.0
"El Paso, TX",2003-05,55.0
"El Paso, TX",2003-06,56.0
"El Paso, TX",2003-07,56.0
"El Paso, TX",2003-08,56.0
"El Paso, TX",2003-09,56.0
"El Paso, TX",2003-10,57.0
"El Paso, TX",2003-11,57.0
"El Paso, TX",2003-12,57.0
"El Paso, TX",2004-01,58.0
"El Paso, TX",2004-02,58.0
"El Paso, TX",2004-03,59.0
"El Paso, TX",2004-04,60.0
"El Paso, TX",2004-05,60.0
"El Paso, TX",2004-06,61.0
"El Paso, TX",2004-07,62.0
"El Paso, TX",2004-08,62.0
"El Paso, TX",2004-09,62.0
"El Paso, TX",2004-10,63.0
"El Paso, TX",2004-11,63.0
"El Paso, TX",2004-12,63.0
"El Paso, TX",2005-01,64.0
"El Paso, TX",2005-02,64.0
"El Paso, TX",2005-03,65.0
"El Paso, TX",2005-04,65.0
"El Paso, TX",2005-05,65.0
"El Paso, TX",2005-06,66.0
"El Paso, TX",2005-07,66.0
"El Paso, TX",2005-08,67.0
"El Paso, TX",2005-09,67.0
"El Paso, TX",2005-10,67.0
"El Paso, TX",2005-11,68.0
"El Paso, TX",2005-12,68.0
"El Paso, TX",2006-01,69.0
"El Paso, TX",2006-02,70.0
"El Paso, TX",2006-03,70.0
"El Paso, TX",2006-04,71.0
"El Paso, TX",2006-05,72.0
"El Paso, TX",2006-06,73.0
"El Paso, TX",2006-07,74.0
"El Paso, TX",2006-08,75.0
"El Paso, TX",2006-09,77.0
"El Paso, TX",2006-10,78.0
"El Paso, TX",2006-11,79.0
"El Paso, TX",2006-12,79.0
"El Paso, TX",2007-01,80.0
"El Paso, TX",2007-02,80.0
"El Paso, TX",2007-03,81.0
"El Paso, TX",2007-04,82.0
"El Paso, TX",2007-05,83.0
"El Paso, TX",2007-06,84.0
"El Paso, TX",2007-07,85.0
"El Paso, TX",2007-08,85.0
"El Paso, TX",2007-09,85.0
"El Paso, TX",2007-10,86.0
"El Paso, TX",2007-11,86.0
"El Paso, TX",2007-12,86.0
"El Paso, TX",2008-01,85.0
"El Paso, TX",2008-02,85.0
"El Paso, TX",2008-03,84.0
"El Paso, TX",2008-04,84.0
"El Paso, TX",2008-05,83.0
"El Paso, TX",2008-06,82.0
"El Paso, TX",2008-07,82.0
"El Paso, TX",2008-08,81.0
"El Paso, TX",2008-09,81.0
"El Paso, TX",2008-10,80.0
"El Paso, TX",2008-11,80.0
"El Paso, TX",2008-12,80.0
"El Paso, TX",2009-01,80.0
"El Paso, TX",2009-02,79.0
"El Paso, TX",2009-03,79.0
"El Paso, TX",2009-04,79.0
"El Paso, TX",2009-05,79.0
"El Paso, TX",2009-06,78.0
"El Paso, TX",2009-07,78.0
"El Paso, TX",2009-08,78.0
"El Paso, TX",2009-09,79.0
"El Paso, TX",2009-10,79.0
"El Paso, TX",2009-11,79.0
"El Paso, TX",2009-12,79.0
"El Paso, TX",2010-01,79.0
"El Paso, TX",2010-02,79.0
"El Paso, TX",2010-03,79.0
"El Paso, TX",2010-04,79.0
"El Paso, TX",2010-05,79.0
"El Paso, TX",2010-06,79.0
"El Paso, TX",2010-07,79.0
"El Paso, TX",2010-08,79.0
"El Paso, TX",2010-09,79.0
"El Paso, TX",2010-10,79.0
"El Paso, TX",2010-11,79.0
"El Paso, TX",2010-12,79.0
"El Paso, TX",2011-01,79.0
"El Paso, TX",2011-02,78.0
"El Paso, TX",2011-03,78.0
"El Paso, TX",2011-04,79.0
"El Paso, TX",2011-05,79.0
"El Paso, TX",2011-06,78.0
"El Paso, TX",2011-07,78.0
"El Paso, TX",2011-08,77.0
"El Paso, TX",2011-09,77.0
"El Paso, TX",2011-10,77.0
"El Paso, TX",2011-11,77.0
"El Paso, TX",2011-12,77.0
"El Paso, TX",2012-01,77.0
"El Paso, TX",2012-02,77.0
"El Paso, TX",2012-03,77.0
"El Paso, TX",2012-04,77.0
"El Paso, TX",2012-05,77.0
"El Paso, TX",2012-06,77.0
"El Paso, TX",2012-07,77.0
"El Paso, TX",2012-08,77.0
"El Paso, TX",2012-09,77.0
"El Paso, TX",2012-10,77.0
"El Paso, TX",2012-11,77.0
"El Paso, TX",2012-12,77.0
"El Paso, TX",2013-01,77.0
"El Paso, TX",2013-02,78.0
"El Paso, TX",2013-03,78.0
"El Paso, TX",2013-04,77.0
"El Paso, TX",2013-05,77.0
"El Paso, TX",2013-06,77.0
"El Paso, TX",2013-07,77.0
"El Paso, TX",2013-08,77.0
"El Paso, TX",2013-09,77.0
"El Paso, TX",2013-10,77.0
"El Paso, TX",2013-11,77.0
"El Paso, TX",2013-12,76.0
"El Paso, TX",2014-01,76.0
"El Paso, TX",2014-02,77.0
"El Paso, TX",2014-03,77.0
"El Paso, TX",2014-04,77.0
"El Paso, TX",2014-05,77.0
"El Paso, TX",2014-06,77.0
"El Paso, TX",2014-07,77.0
"El Paso, TX",2014-08,77.0
"El Paso, TX",2014-09,77.0
"El Paso, TX",2014-10,77.0
"El Paso, TX",2014-11,77.0
"El Paso, TX",2014-12,76.0
"El Paso, TX",2015-01,76.0
"El Paso, TX",2015-02,76.0
"El Paso, TX",2015-03,76.0
"El Paso, TX",2015-04,76.0
"El Paso, TX",2015-05,77.0
"El Paso, TX",2015-06,77.0
"El Paso, TX",2015-07,77.0
"El Paso, TX",2015-08,77.0
"El Paso, TX",2015-09,77.0
"El Paso, TX",2015-10,77.0
"El Paso, TX",2015-11,77.0
"El Paso, TX",2015-12,77.0
"El Paso, TX",2016-01,77.0
"El Paso, TX",2016-02,77.0
"El Paso, TX",2016-03,77.0
"El Paso, TX",2016-04,77.0
"El Paso, TX",2016-05,77.0
"El Paso, TX",2016-06,77.0
"El Paso, TX",2016-07,77.0
"El Paso, TX",2016-08,77.0
"El Paso, TX",2016-09,77.0
"El Paso, TX",2016-10,77.0
"El Paso, TX",2016-11,78.0
"El Paso, TX",2016-12,78.0
"El Paso, TX",2017-01,79.0
"El Paso, TX",2017-02,79.0
"El Paso, TX",2017-03,80.0
"El Paso, TX",2017-04,80.0
"El Paso, TX",2017-05,80.0
"El Paso, TX",2017-06,81.0
"El Paso, TX",2017-07,81.0
"El Paso, TX",2017-08,81.0
"El Paso, TX",2017-09,81.0
"El Paso, TX",2017-10,82.0
"El Paso, TX",2017-11,82.0
"El Paso, TX",2017-12,82.0
"El Paso, TX",2018-01,82.0
"El Paso, TX",2018-02,82.0
"El Paso, TX",2018-03,82.0
"Boston, MA",1996-04,89.0
"Boston, MA",1996-05,90.0
"Boston, MA",1996-06,92.0
"Boston, MA",1996-07,93.0
"Boston, MA",1996-08,94.0
"Boston, MA",1996-09,95.0
"Boston, MA",1996-10,96.0
"Boston, MA",1996-11,97.0
"Boston, MA",1996-12,98.0
"Boston, MA",1997-01,99.0
"Boston, MA",1997-02,100.0
"Boston, MA",1997-03,101.0
"Boston, MA",1997-04,102.0
"Boston, MA",1997-05,103.0
"Boston, MA",1997-06,104.0
"Boston, MA",1997-07,105.0
"Boston, MA",1997-08,106.0
"Boston, MA",1997-09,108.0
"Boston, MA",1997-10,109.0
